type,marker_value,duration,timestamp
phase_The_cute_rat,recording_eyes_closed,7.995617,1698668333.21459
Timestamp,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4
1698668333.21459,0.0,4329.871582,4372.05127,4302.563965,4353.717773,4399.615234,4407.692383,4421.410156,4467.179688,4415.897461,4368.205078,4419.615234,4123.589844,4426.025879
1698668333.222399,0.0,4319.871582,4402.94873,4295.0,4354.615234,4405.0,4415.384766,4422.307617,4467.692383,4421.666504,4369.230957,4415.769043,4211.538574,4440.512695
1698668333.230207,0.0,4323.461426,4378.846191,4293.717773,4355.512695,4401.794922,4411.666504,4425.641113,4477.94873,4430.769043,4378.461426,4427.563965,4238.205078,4428.589844
1698668333.238015,0.0,4317.179688,4387.563965,4295.512695,4357.94873,4401.922852,4408.846191,4420.256348,4462.05127,4422.05127,4374.358887,4434.102539,4194.102539,4430.256348
1698668333.245823,0.0,4310.897461,4399.615234,4288.717773,4350.769043,4400.769043,4414.102539,4426.794922,4472.307617,4432.820313,4374.743652,4425.256348,4092.692383,4439.102539
1698668333.253631,0.0,4329.871582,4380.0,4304.487305,4354.487305,4398.205078,4405.897461,4423.077148,4483.846191,4440.128418,4383.974121,4426.794922,4110.641113,4421.025879
1698668333.26144,0.0,4317.307617,4402.692383,4283.077148,4352.820313,4404.615234,4413.846191,4428.333496,4472.563965,4434.358887,4383.589844,4423.589844,4194.871582,4426.538574
1698668333.269248,0.0,4322.94873,4386.538574,4281.153809,4349.743652,4398.846191,4411.666504,4431.410156,4487.05127,4439.871582,4384.615234,4423.461426,4214.487305,4430.384766
1698668333.277056,0.0,4331.538574,4380.0,4297.820313,4354.487305,4397.820313,4408.333496,4419.487305,4482.563965,4437.820313,4382.94873,4421.922852,4196.153809,4419.871582
1698668333.284865,0.0,4315.384766,4393.333496,4279.615234,4347.179688,4403.205078,4416.538574,4429.102539,4483.077148,4439.487305,4385.0,4414.871582,4113.717773,4422.436035
1698668333.292673,0.0,4330.256348,4380.128418,4299.871582,4355.512695,4398.461426,4405.0,4427.563965,4489.487305,4439.230957,4387.307617,4425.384766,4110.897461,4421.538574
1698668333.300481,0.0,4323.205078,4396.538574,4302.307617,4356.025879,4400.897461,4410.128418,4424.871582,4474.358887,4436.922852,4385.256348,4426.153809,4177.820313,4423.333496
1698668333.308289,0.0,4317.05127,4392.179688,4295.384766,4349.102539,4401.794922,4414.487305,4428.077148,4478.717773,4436.025879,4384.102539,4414.743652,4180.769043,4417.05127
1698668333.316097,0.0,4325.0,4381.538574,4307.05127,4358.461426,4400.128418,4407.05127,4416.538574,4477.05127,4429.487305,4382.05127,4418.333496,4183.077148,4416.666504
1698668333.323906,0.0,4308.589844,4394.102539,4276.538574,4348.974121,4401.794922,4410.641113,4424.487305,4475.641113,4434.871582,4382.820313,4422.820313,4146.153809,4424.230957
1698668333.331714,0.0,4317.94873,4383.461426,4283.205078,4348.077148,4399.743652,4402.563965,4427.820313,4481.025879,4434.358887,4379.615234,4424.487305,4132.436035,4413.846191
1698668333.339522,0.0,4320.512695,4384.871582,4298.846191,4356.410156,4402.307617,4406.282227,4420.897461,4474.358887,4433.974121,4378.461426,4422.692383,4177.179688,4419.871582
1698668333.34733,0.0,4310.641113,4388.717773,4286.282227,4348.333496,4405.769043,4414.230957,4428.461426,4481.153809,4438.077148,4379.615234,4420.128418,4165.256348,4423.461426
