type,marker_value,duration,timestamp
phase_Abstract_forms_of_beauty,recording,7.995616,1698668372.005822
Timestamp,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4
1698668372.005822,0.0,4312.05127,4390.769043,4277.179688,4351.025879,4401.153809,4412.820313,4425.128418,4485.512695,4437.563965,4384.615234,4414.487305,4239.871582,4429.358887
1698668372.01363,0.0,4324.230957,4391.282227,4298.974121,4358.846191,4399.358887,4411.538574,4421.538574,4481.922852,4435.769043,4386.410156,4419.871582,4243.717773,4431.794922
1698668372.021438,0.0,4319.615234,4380.641113,4273.589844,4350.256348,4400.0,4417.05127,4430.0,4490.897461,4438.461426,4382.436035,4411.282227,4202.94873,4412.820313
1698668372.029247,0.0,4317.05127,4401.538574,4282.436035,4356.538574,4402.692383,4413.461426,4419.615234,4472.692383,4427.307617,4374.871582,4419.615234,4174.102539,4436.794922
1698668372.037055,0.0,4320.0,4402.05127,4313.717773,4373.333496,4400.256348,4399.615234,4409.487305,4466.025879,4440.128418,4392.436035,4439.743652,4276.025879,4451.922852
1698668372.044863,0.0,4314.230957,4373.205078,4262.820313,4350.897461,4401.282227,4410.897461,4437.692383,4485.769043,4439.230957,4380.384766,4400.769043,4235.512695,4410.0
1698668372.052671,0.0,4330.128418,4382.563965,4264.230957,4351.922852,4404.743652,4412.692383,4427.94873,4469.358887,4415.512695,4362.307617,4404.230957,4171.282227,4431.153809
1698668372.06048,0.0,4322.563965,4396.153809,4285.0,4363.846191,4403.461426,4406.794922,4417.307617,4462.94873,4427.05127,4378.589844,4430.512695,4231.025879,4451.282227
1698668372.068288,0.0,4318.333496,4387.307617,4273.589844,4352.820313,4400.641113,4413.077148,4431.410156,4473.974121,4426.794922,4372.179688,4413.717773,4220.384766,4429.487305
1698668372.076096,0.0,4339.743652,4383.205078,4292.94873,4357.307617,4399.743652,4411.666504,4420.512695,4473.974121,4418.077148,4367.436035,4416.153809,4207.563965,4439.230957
1698668372.083904,0.0,4323.589844,4394.743652,4284.102539,4355.512695,4402.436035,4411.410156,4421.538574,4471.538574,4422.05127,4377.436035,4416.025879,4210.512695,4437.436035
1698668372.091713,0.0,4313.205078,4401.282227,4282.307617,4354.615234,4402.436035,4409.358887,4426.410156,4461.538574,4419.102539,4375.512695,4417.179688,4211.922852,4433.077148
1698668372.099521,0.0,4316.794922,4390.128418,4283.077148,4357.436035,4401.025879,4409.230957,4424.743652,4465.512695,4424.230957,4374.102539,4423.077148,4224.743652,4441.025879
1698668372.107329,0.0,4317.563965,4390.384766,4273.077148,4351.922852,4403.461426,4413.333496,4428.846191,4472.94873,4422.692383,4369.230957,4417.692383,4207.820313,4437.179688
1698668372.115137,0.0,4331.025879,4393.846191,4288.846191,4355.769043,4403.589844,4410.384766,4424.615234,4471.794922,4418.205078,4370.897461,4420.384766,4210.641113,4435.512695
1698668372.122945,0.0,4327.307617,4391.538574,4280.897461,4355.256348,4403.077148,4411.922852,4423.461426,4476.025879,4422.179688,4373.077148,4415.897461,4211.153809,4437.307617
