type,marker_value,duration,timestamp
phase_Image_Cube,recording_eyes_closed,7.995616,1698668201.30254
Timestamp,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4
1698668201.30254,0.0,4318.589844,4382.179688,4299.615234,4351.282227,4398.333496,4403.589844,4420.128418,4469.102539,4419.743652,4367.05127,4408.589844,4165.641113,4403.077148
1698668201.310348,0.0,4316.666504,4384.871582,4298.205078,4348.333496,4395.897461,4404.871582,4422.307617,4472.692383,4422.94873,4368.846191,4407.05127,4179.230957,4404.871582
1698668201.318156,0.0,4320.128418,4377.179688,4296.922852,4350.512695,4394.487305,4405.641113,4421.922852,4472.820313,4422.820313,4369.102539,4406.922852,4170.897461,4405.0
1698668201.325965,0.0,4320.897461,4375.256348,4295.384766,4351.794922,4396.666504,4406.922852,4421.025879,4471.410156,4420.256348,4368.717773,4403.974121,4160.384766,4405.384766
1698668201.333773,0.0,4322.692383,4379.871582,4296.666504,4348.589844,4396.538574,4406.666504,4418.717773,4470.512695,4418.205078,4366.538574,4403.846191,4160.256348,4405.384766
1698668201.341581,0.0,4321.410156,4381.025879,4300.641113,4348.589844,4395.769043,4404.102539,4417.692383,4468.974121,4420.769043,4365.897461,4408.205078,4167.563965,4406.153809
1698668201.349389,0.0,4315.897461,4377.05127,4297.94873,4350.641113,4396.794922,4405.0,4422.179688,4466.025879,4420.512695,4366.922852,4406.153809,4163.717773,4405.512695
1698668201.357197,0.0,4318.205078,4375.641113,4295.128418,4353.461426,4397.692383,4403.589844,4422.692383,4466.922852,4415.641113,4369.102539,4405.384766,4158.589844,4405.641113
1698668201.365006,0.0,4317.05127,4380.641113,4295.769043,4352.563965,4397.436035,4402.05127,4418.461426,4471.538574,4418.461426,4367.692383,4404.487305,4165.769043,4407.94873
1698668201.372814,0.0,4316.794922,4378.077148,4299.102539,4348.077148,4398.205078,4405.0,4417.563965,4470.897461,4422.563965,4365.128418,4402.692383,4167.94873,4405.897461
1698668201.380622,0.0,4321.025879,4375.128418,4300.256348,4350.512695,4398.077148,4405.512695,4416.922852,4467.692383,4418.589844,4364.871582,4406.922852,4167.820313,4406.538574
1698668201.38843,0.0,4318.717773,4380.641113,4293.717773,4350.641113,4396.666504,4406.538574,4417.563965,4467.436035,4413.974121,4362.563965,4406.794922,4166.153809,4408.205078
1698668201.396238,0.0,4315.641113,4380.384766,4294.230957,4348.589844,4396.666504,4406.025879,4418.205078,4467.563965,4416.538574,4361.282227,4405.769043,4164.743652,4407.05127
1698668201.404047,0.0,4311.666504,4379.358887,4296.025879,4351.025879,4396.538574,4404.487305,4417.563965,4467.307617,4418.589844,4363.589844,4408.461426,4169.743652,4409.743652
1698668201.411855,0.0,4315.256348,4380.512695,4291.025879,4351.666504,4394.358887,4405.641113,4417.307617,4467.692383,4417.307617,4362.820313,4406.666504,4177.820313,4407.563965
1698668201.419663,0.0,4321.282227,4377.94873,4291.794922,4350.897461,4394.102539,4405.512695,4417.179688,4465.256348,4417.692383,4363.077148,4406.538574,4177.94873,4405.384766
1698668201.427471,0.0,4314.743652,4381.282227,4293.846191,4350.897461,4395.769043,4404.358887,4420.128418,4461.794922,4415.897461,4364.487305,4408.717773,4163.333496,4411.282227
1698668201.435279,0.0,4313.333496,4381.282227,4295.641113,4351.666504,4394.871582,4403.717773,4422.05127,4465.512695,4414.871582,4362.563965,4409.102539,4151.282227,4411.282227
1698668201.443088,0.0,4318.077148,4375.128418,4294.871582,4352.05127,4393.205078,4404.102539,4420.384766,4468.589844,4417.820313,4361.538574,4410.512695,4170.256348,4411.025879
1698668201.450896,0.0,4318.077148,4379.615234,4292.820313,4353.077148,4394.871582,4405.897461,4419.487305,4465.512695,4418.589844,4363.461426,4408.846191,4193.461426,4414.102539
1698668201.458704,0.0,4318.717773,4385.128418,4294.358887,4354.102539,4398.077148,4404.743652,4417.692383,4464.871582,4413.461426,4363.077148,4406.922852,4182.94873,4411.794922
1698668201.466513,0.0,4317.563965,4385.256348,4294.487305,4350.769043,4399.102539,4405.256348,4418.974121,4464.358887,4408.205078,4358.974121,4408.589844,4163.846191,4410.512695
1698668201.474321,0.0,4316.666504,4382.179688,4294.487305,4348.077148,4394.230957,4406.794922,4420.512695,4464.230957,4409.230957,4360.128418,4410.384766,4154.615234,4411.538574
1698668201.482129,0.0,4314.102539,4379.358887,4290.128418,4350.769043,4392.436035,4405.0,4416.538574,4464.102539,4412.820313,4362.05127,4410.897461,4167.05127,4410.512695
1698668201.489937,0.0,4311.794922,4384.615234,4287.94873,4350.384766,4397.692383,4405.128418,4415.897461,4460.512695,4414.230957,4357.692383,4410.128418,4194.487305,4411.794922
1698668201.497745,0.0,4316.538574,4383.974121,4294.487305,4349.230957,4397.05127,4406.410156,4418.846191,4459.871582,4413.461426,4357.436035,4409.102539,4192.820313,4413.717773
1698668201.505554,0.0,4318.846191,4377.307617,4292.179688,4350.384766,4392.820313,4406.922852,4421.410156,4462.563965,4409.358887,4359.487305,4410.0,4161.410156,4414.102539
1698668201.513362,0.0,4316.666504,4381.282227,4289.230957,4350.641113,4396.025879,4406.794922,4421.922852,4463.205078,4410.0,4360.0,4413.205078,4139.102539,4415.897461
1698668201.52117,0.0,4314.743652,4389.615234,4292.94873,4352.05127,4397.436035,4404.487305,4418.461426,4462.307617,4412.94873,4361.666504,4411.794922,4161.666504,4416.794922
