type,marker_value,duration,timestamp
phase_Abstract_forms_of_beauty,recording_eyes_closed,8.003424,1698668387.005411
Timestamp,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4
1698668387.005411,0.0,4331.666504,4390.256348,4263.205078,4356.922852,4402.436035,4405.769043,4421.538574,4479.230957,4428.461426,4372.307617,4415.512695,4202.563965,4417.94873
1698668387.013219,0.0,4315.897461,4392.179688,4254.743652,4350.256348,4400.769043,4408.717773,4427.436035,4478.717773,4430.897461,4372.563965,4413.589844,4242.692383,4416.153809
1698668387.021027,0.0,4317.179688,4389.102539,4268.461426,4352.692383,4401.794922,4413.846191,4426.794922,4478.077148,4426.922852,4369.230957,4417.307617,4229.230957,4412.436035
1698668387.028835,0.0,4321.410156,4389.743652,4270.769043,4357.307617,4400.641113,4414.487305,4427.436035,4480.128418,4429.871582,4371.538574,4413.589844,4197.820313,4412.563965
1698668387.036644,0.0,4323.974121,4386.282227,4258.717773,4353.846191,4398.077148,4410.641113,4430.641113,4476.666504,4428.461426,4370.769043,4409.743652,4172.05127,4413.461426
1698668387.044452,0.0,4324.358887,4385.0,4263.846191,4356.153809,4399.615234,4409.358887,4425.769043,4472.307617,4428.717773,4372.820313,4416.153809,4199.615234,4414.743652
1698668387.05226,0.0,4318.589844,4390.128418,4259.102539,4351.922852,4403.717773,4414.358887,4431.153809,4477.179688,4430.128418,4373.333496,4410.512695,4223.589844,4411.666504
1698668387.060068,0.0,4325.512695,4384.743652,4263.205078,4350.769043,4404.230957,4406.922852,4432.05127,4475.384766,4425.256348,4370.769043,4409.230957,4227.307617,4411.666504
1698668387.067876,0.0,4320.384766,4393.205078,4260.256348,4353.846191,4403.589844,4408.717773,4424.487305,4470.0,4428.974121,4371.153809,4408.205078,4202.692383,4419.487305
1698668387.075685,0.0,4320.897461,4390.128418,4257.692383,4349.358887,4399.743652,4416.410156,4426.410156,4478.077148,4429.615234,4368.461426,4407.307617,4154.743652,4416.794922
1698668387.083493,0.0,4332.307617,4378.846191,4270.897461,4353.974121,4398.846191,4407.692383,4427.820313,4477.94873,4426.794922,4372.179688,4412.94873,4185.384766,4407.05127
